complex_id,h5_file,sample,len_sample,label,bucket,weight_complex,weight_bucket,weight,split
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_13_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_14_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_14_sample_2,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_14_sample_3,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_14_sample_4,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_14_sample_5,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_15_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_15_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_15_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_15_sample_4,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_15_sample_5,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_16_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_16_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_16_sample_3,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_16_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_16_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_17_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_17_sample_2,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_17_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_17_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_17_sample_5,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_18_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_18_sample_2,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_18_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_18_sample_4,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_18_sample_5,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_19_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_19_sample_2,83772,0.74,2,20.0,0.0003729951510630362,9.600197635512638e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_19_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_19_sample_4,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_19_sample_5,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_1_sample_1,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_1_sample_2,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_1_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_1_sample_4,83772,0.74,2,20.0,0.0003729951510630362,9.600197635512638e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_1_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_20_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_20_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_20_sample_3,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_20_sample_4,83772,0.74,2,20.0,0.0003729951510630362,9.600197635512638e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_20_sample_5,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_21_sample_1,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_21_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_21_sample_3,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_21_sample_4,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_21_sample_5,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_22_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_22_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_22_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_22_sample_4,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_22_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_23_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_23_sample_2,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_23_sample_3,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_23_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_23_sample_5,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_24_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_24_sample_2,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_24_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_24_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_24_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_25_sample_1,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_25_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_25_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_25_sample_4,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_25_sample_5,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_26_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_26_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_26_sample_3,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_26_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_26_sample_5,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_27_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_27_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_27_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_27_sample_4,83772,0.74,2,20.0,0.0003729951510630362,9.600197635512638e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_27_sample_5,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_28_sample_1,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_28_sample_2,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_28_sample_3,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_28_sample_4,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_28_sample_5,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_29_sample_1,83772,0.74,2,20.0,0.0003729951510630362,9.600197635512638e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_29_sample_2,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_29_sample_3,83772,0.74,2,20.0,0.0003729951510630362,9.600197635512638e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_29_sample_4,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_29_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_2_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_2_sample_2,83772,0.74,2,20.0,0.0003729951510630362,9.600197635512638e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_2_sample_3,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_2_sample_4,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_2_sample_5,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_30_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_30_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_30_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_30_sample_4,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_30_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_31_sample_1,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_31_sample_2,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_31_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_31_sample_4,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_31_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_32_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_32_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_32_sample_3,83772,0.74,2,20.0,0.0003729951510630362,9.600197635512638e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_32_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_32_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_33_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_33_sample_2,83772,0.79,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_33_sample_3,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_33_sample_4,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_33_sample_5,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_34_sample_1,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_34_sample_2,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_34_sample_3,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_34_sample_4,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_34_sample_5,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_35_sample_1,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_35_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_35_sample_3,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_35_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_35_sample_5,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_36_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_36_sample_2,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_36_sample_3,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_36_sample_4,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_36_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_37_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_37_sample_2,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_37_sample_3,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_37_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_37_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_38_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_38_sample_2,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_38_sample_3,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_38_sample_4,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_38_sample_5,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_39_sample_1,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_39_sample_2,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_39_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_39_sample_4,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_39_sample_5,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_3_sample_1,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_3_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_3_sample_3,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_3_sample_4,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_3_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_4_sample_1,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_4_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_4_sample_3,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_4_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_4_sample_5,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_5_sample_1,83772,0.79,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_5_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_5_sample_3,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_5_sample_4,83772,0.78,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_5_sample_5,83772,0.77,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_6_sample_1,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_6_sample_2,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_6_sample_3,83772,0.75,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_6_sample_4,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
7ox2,../abag_dataset_processed/7ox2_interchain_data.h5,seed_6_sample_5,83772,0.76,3,20.0,0.000251004016064257,6.460373961046531e-05,train
